group,target,term,coefficient,covariance,SE,variance_status,n,k,model_path,p_normal_CR1_descriptive,p_log10_normal_CR1,p_status
weather,E0,log_population,-0.0634855161363803,date_CR1,0.0541615529927336,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2411364547075585,-0.6177371285626757,finite_normal_Wald_descriptive
weather,E0,income_deprivation_rate,-2.1344024841970395,date_CR1,1.363014148933243,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.1173619587270497,-0.9304726508923592,finite_normal_Wald_descriptive
weather,E0,deprivation_gap_pct,-1.3900553665929365,date_CR1,0.541778507132703,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0102960033895353,-1.9873313231300611,finite_normal_Wald_descriptive
weather,E0,morans_i,0.6273001140910255,date_CR1,0.233682869420682,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0072658423932083,-2.138714026856222,finite_normal_Wald_descriptive
weather,E0,year_2022,0.2846535644523458,date_CR1,0.0881962392805853,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0012487604048949,-2.903520880131624,finite_normal_Wald_descriptive
weather,E0,year_2023,0.3379984791776305,date_CR1,0.0861825613591918,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,8.78572982319669e-05,-4.056222156192362,finite_normal_Wald_descriptive
weather,E0,year_2024,0.338868736686657,date_CR1,0.1640892653432136,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0389089305848914,-1.4099507056512317,finite_normal_Wald_descriptive
weather,E0,month_2,-0.1635190395037798,date_CR1,0.1538613985502834,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2878869721383215,-0.5407779879751875,finite_normal_Wald_descriptive
weather,E0,month_3,0.1732361927276696,date_CR1,0.1604639775645284,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2803223333303237,-0.5523423005424548,finite_normal_Wald_descriptive
weather,E0,month_4,0.0321979729312333,date_CR1,0.1960072401700184,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.8695191452289356,-0.060720851181977224,finite_normal_Wald_descriptive
weather,E0,month_5,0.1823354006971011,date_CR1,0.1831140689290444,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.3193727799846519,-0.49570210136666437,finite_normal_Wald_descriptive
weather,E0,month_6,0.7944779871383032,date_CR1,0.2180321886531343,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0002685833014329,-3.570920992117662,finite_normal_Wald_descriptive
weather,E0,month_7,0.6802748743693079,date_CR1,0.2113413675600562,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.001287085253742,-2.8903926854161353,finite_normal_Wald_descriptive
weather,E0,month_8,0.5534094596451334,date_CR1,0.2259029868828073,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0142949074725964,-1.8448186513777558,finite_normal_Wald_descriptive
weather,E0,month_9,0.260089098402941,date_CR1,0.2091019633554852,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2135589619212731,-0.6704821988506452,finite_normal_Wald_descriptive
weather,E0,month_10,0.3265284496992837,date_CR1,0.2039152466229836,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.1093116123781306,-0.9613336996801184,finite_normal_Wald_descriptive
weather,E0,month_11,0.154396593528466,date_CR1,0.205734752983373,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.452975099243608,-0.3439256711843632,finite_normal_Wald_descriptive
weather,E0,month_12,0.5432222215215456,date_CR1,0.1828623648362633,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0029715893360413,-2.527011208846265,finite_normal_Wald_descriptive
weather,E0,const,3.89702748022836,LAD_date_two_way_CR1,1.4951048753480805,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0091466281498768,-2.0387389765112434,finite_normal_Wald_descriptive
weather,E0,zG,0.1329404664442369,LAD_date_two_way_CR1,0.0538131989854982,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0134959665261204,-1.8697960075928506,finite_normal_Wald_descriptive
weather,E0,zG2,0.0456983534075397,LAD_date_two_way_CR1,0.0703191746204338,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.5157759095393939,-0.2875389464137418,finite_normal_Wald_descriptive
weather,E0,zRain24,-0.1356685568590597,LAD_date_two_way_CR1,0.0369012293794288,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.000236426053841,-3.6263046664712246,finite_normal_Wald_descriptive
weather,E0,zTemp,0.1386504607611768,LAD_date_two_way_CR1,0.0629485292117688,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0276229199469771,-1.5587304151913985,finite_normal_Wald_descriptive
weather,E0,zPressure,-0.23587814524092,LAD_date_two_way_CR1,0.0608278281028476,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0001054053579008,-3.9771373127701084,finite_normal_Wald_descriptive
weather,E0,zG_zPressure,-0.1364910108794969,LAD_date_two_way_CR1,0.0460221762553922,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0030193000649617,-2.52009372365087,finite_normal_Wald_descriptive
weather,E0,urban_binary,-0.0025052414181373,LAD_date_two_way_CR1,0.069645394838181,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.9713051744196518,-0.012644297647490567,finite_normal_Wald_descriptive
weather,E0,log_population,-0.0634855161363803,LAD_date_two_way_CR1,0.124267470369056,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.609436490361623,-0.21507154570204715,finite_normal_Wald_descriptive
weather,E0,income_deprivation_rate,-2.1344024841970395,LAD_date_two_way_CR1,2.3303904366335915,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.3597198232573019,-0.4440356286423134,finite_normal_Wald_descriptive
weather,E0,deprivation_gap_pct,-1.3900553665929365,LAD_date_two_way_CR1,1.0499181329056937,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.1855145089544274,-0.7316221188659972,finite_normal_Wald_descriptive
weather,E0,morans_i,0.6273001140910255,LAD_date_two_way_CR1,0.3901954882691557,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.1079105422875483,-0.9669361249773665,finite_normal_Wald_descriptive
weather,E0,year_2022,0.2846535644523458,LAD_date_two_way_CR1,0.093388330652708,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0023032123196138,-2.637666025133266,finite_normal_Wald_descriptive
weather,E0,year_2023,0.3379984791776305,LAD_date_two_way_CR1,0.0944562073930555,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0003457546836063,-3.4612319282089765,finite_normal_Wald_descriptive
weather,E0,year_2024,0.338868736686657,LAD_date_two_way_CR1,0.1749691492001855,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0527778418609395,-1.2775483724912582,finite_normal_Wald_descriptive
weather,E0,month_2,-0.1635190395037798,LAD_date_two_way_CR1,0.1456522568613212,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2615787813160647,-0.5823974879131092,finite_normal_Wald_descriptive
weather,E0,month_3,0.1732361927276696,LAD_date_two_way_CR1,0.1563033435964231,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2677179209238899,-0.5723225563518933,finite_normal_Wald_descriptive
weather,E0,month_4,0.0321979729312333,LAD_date_two_way_CR1,0.2127294200583986,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.879694529980062,-0.05566810850308488,finite_normal_Wald_descriptive
weather,E0,month_5,0.1823354006971011,LAD_date_two_way_CR1,0.1869461282724507,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.3293933223079427,-0.4822852093988341,finite_normal_Wald_descriptive
weather,E0,month_6,0.7944779871383032,LAD_date_two_way_CR1,0.2385074081234892,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.000865218163332,-3.0628743720899787,finite_normal_Wald_descriptive
weather,E0,month_7,0.6802748743693079,LAD_date_two_way_CR1,0.198626140490292,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0006150234048419,-3.2111083567444285,finite_normal_Wald_descriptive
weather,E0,month_8,0.5534094596451334,LAD_date_two_way_CR1,0.2029899292887692,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0064050652377036,-2.1934764424641187,finite_normal_Wald_descriptive
weather,E0,month_9,0.260089098402941,LAD_date_two_way_CR1,0.2041283536938631,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.2026120725350597,-0.6933346809937332,finite_normal_Wald_descriptive
weather,E0,month_10,0.3265284496992837,LAD_date_two_way_CR1,0.2004133241569578,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.1032547833332294,-0.9860898202806831,finite_normal_Wald_descriptive
weather,E0,month_11,0.154396593528466,LAD_date_two_way_CR1,0.2078420180198269,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.4575691485044179,-0.339543265434393,finite_normal_Wald_descriptive
weather,E0,month_12,0.5432222215215456,LAD_date_two_way_CR1,0.1703668749366342,valid,9857,26,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_E0\full_model.json,0.0014299140717329,-2.844690059942966,finite_normal_Wald_descriptive
weather,R0c,const,2.6683064036629847,LAD_CR1,0.6335160629119782,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,2.5323147786314e-05,-4.5964823104534,finite_normal_Wald_descriptive
weather,R0c,zG,0.2633477240825363,LAD_CR1,0.020219622198897,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,8.89387760929643e-39,-38.05090885127261,finite_normal_Wald_descriptive
weather,R0c,zG2,0.1136339664448481,LAD_CR1,0.0229119187256357,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,7.06382507511497e-07,-6.15096006393968,finite_normal_Wald_descriptive
weather,R0c,zRain24,0.0691271083615064,LAD_CR1,0.0185662773044438,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0001966655181043,-3.7062717794287954,finite_normal_Wald_descriptive
weather,R0c,zTemp,-0.0529881935660561,LAD_CR1,0.0286070212386824,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0639857251315273,-1.1939169039550688,finite_normal_Wald_descriptive
weather,R0c,zPressure,-0.1019757024803511,LAD_CR1,0.0238729299516556,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,1.9407200273756735e-05,-4.712037112389004,finite_normal_Wald_descriptive
weather,R0c,zG_zPressure,0.0695371475230401,LAD_CR1,0.0271727559131069,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0104950794221083,-1.9790142705210405,finite_normal_Wald_descriptive
weather,R0c,urban_binary,-0.0175510161379653,LAD_CR1,0.0497284490717801,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.7241355733999254,-0.1401801171350853,finite_normal_Wald_descriptive
weather,R0c,log_population,-0.0935090437004066,LAD_CR1,0.0519807692420299,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0720319503047254,-1.1424748263018385,finite_normal_Wald_descriptive
weather,R0c,income_deprivation_rate,-2.680963954123809,LAD_CR1,1.2252098269834653,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0286574255155034,-1.5427628277080916,finite_normal_Wald_descriptive
weather,R0c,deprivation_gap_pct,0.8010542889489978,LAD_CR1,0.5124307081646833,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.117995187416685,-0.9281357055837056,finite_normal_Wald_descriptive
weather,R0c,morans_i,0.0633747795635234,LAD_CR1,0.2492210371454555,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.7992704026314328,-0.09730626886652866,finite_normal_Wald_descriptive
weather,R0c,year_2022,0.2578114897186404,LAD_CR1,0.0361419456315599,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,9.798772082090045e-13,-12.008828343836543,finite_normal_Wald_descriptive
weather,R0c,year_2023,0.0389351881370648,LAD_CR1,0.0500061008006451,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.4362102172448577,-0.3603041662651252,finite_normal_Wald_descriptive
weather,R0c,year_2024,-0.3091188730583355,LAD_CR1,0.0921766395625206,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0007978229980433,-3.098093448874292,finite_normal_Wald_descriptive
weather,R0c,month_2,0.695969193232295,LAD_CR1,0.0585203517750783,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,1.2905133161439114e-32,-31.889237509835347,finite_normal_Wald_descriptive
weather,R0c,month_3,-0.3934231753726389,LAD_CR1,0.0715353557913766,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,3.8043256587346424e-08,-7.419722313570106,finite_normal_Wald_descriptive
weather,R0c,month_4,-0.3575206017519297,LAD_CR1,0.0792066705334888,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,6.368562874932719e-06,-5.195958559172058,finite_normal_Wald_descriptive
weather,R0c,month_5,-0.3346171165526049,LAD_CR1,0.0910949784257783,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0002394593755402,-3.6207681543795887,finite_normal_Wald_descriptive
weather,R0c,month_6,-0.0655081451937822,LAD_CR1,0.1064422985171251,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.5382685425974446,-0.2690010004101093,finite_normal_Wald_descriptive
weather,R0c,month_7,-0.0762150722663344,LAD_CR1,0.1008682083456785,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.4498946804308822,-0.3468891419159449,finite_normal_Wald_descriptive
weather,R0c,month_8,-0.0765911578054051,LAD_CR1,0.1050275194140815,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.4658496871323397,-0.33175419184993166,finite_normal_Wald_descriptive
weather,R0c,month_9,-0.1920807565751831,LAD_CR1,0.0996581858925773,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0539303380828619,-1.2681668571629565,finite_normal_Wald_descriptive
weather,R0c,month_10,-0.2933847222562267,LAD_CR1,0.094343592875698,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.001872475377552,-2.727583884423466,finite_normal_Wald_descriptive
weather,R0c,month_11,-0.3666177129367396,LAD_CR1,0.0845018697826635,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,1.4340944326793784e-05,-4.843422250173613,finite_normal_Wald_descriptive
weather,R0c,month_12,-0.3650443980490046,LAD_CR1,0.0832670536864767,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,1.1650926678213225e-05,-4.933639530841462,finite_normal_Wald_descriptive
weather,R0c,zK,-0.195706497972534,LAD_CR1,0.0172306064995469,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,6.761921297617219e-30,-29.169929888318762,finite_normal_Wald_descriptive
weather,R0c,zK2,-0.0386806918022841,LAD_CR1,0.0275365295063402,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.160109114256524,-0.7955839450410372,finite_normal_Wald_descriptive
weather,R0c,const,2.6683064036629847,date_CR1,0.5664872634653891,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,2.473921787402984e-06,-5.606614034632616,finite_normal_Wald_descriptive
weather,R0c,zG,0.2633477240825363,date_CR1,0.0304854394760109,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,5.696803803934401e-18,-17.244368737246123,finite_normal_Wald_descriptive
weather,R0c,zG2,0.1136339664448481,date_CR1,0.0416698985750233,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0063912327751667,-2.194415364718778,finite_normal_Wald_descriptive
weather,R0c,zRain24,0.0691271083615064,date_CR1,0.0217894223952163,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.001511285986181,-2.820653344749006,finite_normal_Wald_descriptive
weather,R0c,zTemp,-0.0529881935660561,date_CR1,0.0524883355750646,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.3127237711684895,-0.5048391053418935,finite_normal_Wald_descriptive
weather,R0c,zPressure,-0.1019757024803511,date_CR1,0.0362646875167309,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.004923703088527,-2.3077081439824223,finite_normal_Wald_descriptive
weather,R0c,zG_zPressure,0.0695371475230401,date_CR1,0.0261269754610698,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0077791551411188,-2.1090675672100523,finite_normal_Wald_descriptive
weather,R0c,urban_binary,-0.0175510161379653,date_CR1,0.031496106951059,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.5773607415824136,-0.23855274988683972,finite_normal_Wald_descriptive
weather,R0c,log_population,-0.0935090437004066,date_CR1,0.0474613778512543,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0488139158479499,-1.3114563518816353,finite_normal_Wald_descriptive
weather,R0c,income_deprivation_rate,-2.680963954123809,date_CR1,0.9534635681813416,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0049262701042449,-2.3074817797548977,finite_normal_Wald_descriptive
weather,R0c,deprivation_gap_pct,0.8010542889489978,date_CR1,0.3756532494015688,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0329715067112929,-1.4818612062857537,finite_normal_Wald_descriptive
weather,R0c,morans_i,0.0633747795635234,date_CR1,0.1696900588178657,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.7087958921150254,-0.14947880810315378,finite_normal_Wald_descriptive
weather,R0c,year_2022,0.2578114897186404,date_CR1,0.0563726039531229,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,4.799937885224413e-06,-5.3187643826825015,finite_normal_Wald_descriptive
weather,R0c,year_2023,0.0389351881370648,date_CR1,0.0464414907610587,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.4018225033822559,-0.3959657449867987,finite_normal_Wald_descriptive
weather,R0c,year_2024,-0.3091188730583355,date_CR1,0.137950548500114,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0250393693227542,-1.6013766140836945,finite_normal_Wald_descriptive
weather,R0c,month_2,0.695969193232295,date_CR1,0.1627587410398789,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,1.902139657439087e-05,-4.720757599791607,finite_normal_Wald_descriptive
weather,R0c,month_3,-0.3934231753726389,date_CR1,0.1291865045164816,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0023237944449664,-2.6338022908105443,finite_normal_Wald_descriptive
weather,R0c,month_4,-0.3575206017519297,date_CR1,0.1364074198226094,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.008767838106041,-2.0571074778266456,finite_normal_Wald_descriptive
weather,R0c,month_5,-0.3346171165526049,date_CR1,0.1386890911318521,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0158342375042392,-1.8004028451859375,finite_normal_Wald_descriptive
weather,R0c,month_6,-0.0655081451937822,date_CR1,0.1590349748864656,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.6804051665023962,-0.16723239733024667,finite_normal_Wald_descriptive
weather,R0c,month_7,-0.0762150722663344,date_CR1,0.1554927685338978,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.6240264313230629,-0.20479701490948338,finite_normal_Wald_descriptive
weather,R0c,month_8,-0.0765911578054051,date_CR1,0.1623079726450565,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.6370068516537728,-0.1958558963625736,finite_normal_Wald_descriptive
weather,R0c,month_9,-0.1920807565751831,date_CR1,0.1517490328679648,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.2055921742114781,-0.6869934206176947,finite_normal_Wald_descriptive
weather,R0c,month_10,-0.2933847222562267,date_CR1,0.1418741159438478,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.038647280970761,-1.4128810554567381,finite_normal_Wald_descriptive
weather,R0c,month_11,-0.3666177129367396,date_CR1,0.1360546075662285,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0070465455435438,-2.152023736775118,finite_normal_Wald_descriptive
