combination,model_id,grid_index,gust,raw_component,shift,curve,variance,lower,upper,band_valid,band_rule,shift_rule,reference
R0c_all,legacy_hinge,129,17.54180602006689,0.0011512563692104363,0.043814119868031298,-0.042662863498820862,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,130,17.673913043478262,0.013528301445213588,0.043814119868031298,-0.03028581842281771,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,131,17.80602006688963,0.025905346521216406,0.043814119868031298,-0.017908773346814892,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,132,17.938127090301002,0.038282391597219557,0.043814119868031298,-0.0055317282708117407,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,133,18.070234113712374,0.050659436673222723,0.043814119868031298,0.0068453168051914245,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,134,18.202341137123746,0.063036481749225867,0.043814119868031298,0.019222361881194569,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,135,18.334448160535118,0.075413526825229033,0.043814119868031298,0.031599406957197734,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,136,18.466555183946486,0.087790571901231837,0.043814119868031298,0.043976452033200539,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,137,18.598662207357858,0.100167616977235,0.043814119868031298,0.056353497109203704,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,138,18.73076923076923,0.11254466205323814,0.043814119868031298,0.068730542185206842,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,139,18.862876254180602,0.12492170712924131,0.043814119868031298,0.081107587261210007,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,140,18.994983277591974,0.13729875220524446,0.043814119868031298,0.093484632337213158,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,141,19.127090301003342,0.14967579728124727,0.043814119868031298,0.10586167741321598,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,142,19.259197324414714,0.16205284235725043,0.043814119868031298,0.11823872248921913,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,143,19.391304347826086,0.17442988743325361,0.043814119868031298,0.13061576756522231,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,144,19.523411371237458,0.18680693250925673,0.043814119868031298,0.14299281264122543,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,145,19.65551839464883,0.19918397758525988,0.043814119868031298,0.15536985771722858,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,146,19.787625418060198,0.2115610226612627,0.043814119868031298,0.1677469027932314,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,147,19.91973244147157,0.22393806773726588,0.043814119868031298,0.18012394786923458,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,148,20.051839464882942,0.23631511281326903,0.043814119868031298,0.19250099294523773,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,149,20.183946488294314,0.24869215788927218,0.043814119868031298,0.20487803802124088,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,150,20.316053511705686,0.2610692029652753,0.043814119868031298,0.21725508309724401,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,151,20.448160535117058,0.27344624804127848,0.043814119868031298,0.22963212817324719,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,152,20.580267558528426,0.28582329311728133,0.043814119868031298,0.24200917324925003,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,153,20.712374581939798,0.29820033819328445,0.043814119868031298,0.25438621832525316,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,154,20.84448160535117,0.31057738326928763,0.043814119868031298,0.26676326340125633,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,155,20.976588628762542,0.32295442834529081,0.043814119868031298,0.27914030847725951,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,156,21.108695652173914,0.33533147342129394,0.043814119868031298,0.29151735355326264,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,157,21.240802675585282,0.34770851849729678,0.043814119868031298,0.30389439862926548,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,158,21.372909698996654,0.3600855635732999,0.043814119868031298,0.31627144370526861,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,159,21.505016722408026,0.37246260864930303,0.043814119868031298,0.32864848878127173,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,160,21.637123745819398,0.38483965372530626,0.043814119868031298,0.34102553385727497,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,161,21.76923076923077,0.39721669880130939,0.043814119868031298,0.35340257893327809,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,162,21.901337792642138,0.40959374387731218,0.043814119868031298,0.36577962400928088,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,163,22.03344481605351,0.4219707889533153,0.043814119868031298,0.378156669085284,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,164,22.165551839464882,0.43434783402931854,0.043814119868031298,0.39053371416128724,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,165,22.297658862876254,0.4467248791053216,0.043814119868031298,0.40291075923729031,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,166,22.429765886287626,0.45910192418132478,0.043814119868031298,0.41528780431329348,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,167,22.561872909698995,0.47147896925732757,0.043814119868031298,0.42766484938929628,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,168,22.693979933110366,0.48385601433333081,0.043814119868031298,0.44004189446529951,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,169,22.826086956521738,0.49623305940933393,0.043814119868031298,0.45241893954130263,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,170,22.95819397993311,0.50861010448533706,0.043814119868031298,0.46479598461730576,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,171,23.090301003344482,0.52098714956134029,0.043814119868031298,0.47717302969330899,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,172,23.222408026755851,0.53336419463734297,0.043814119868031298,0.48955007476931167,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,173,23.354515050167223,0.5457412397133462,0.043814119868031298,0.50192711984531491,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,174,23.486622073578594,0.55811828478934933,0.043814119868031298,0.51430416492131803,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,175,23.618729096989966,0.57049532986535245,0.043814119868031298,0.52668120999732115,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,176,23.750836120401338,0.58287237494135569,0.043814119868031298,0.53905825507332439,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,177,23.882943143812707,0.59524942001735848,0.043814119868031298,0.55143530014932718,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,178,24.015050167224079,0.6076264650933616,0.043814119868031298,0.5638123452253303,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,179,24.147157190635451,0.62000351016936484,0.043814119868031298,0.57618939030133354,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,180,24.279264214046822,0.63238055524536785,0.043814119868031298,0.58856643537733655,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,181,24.411371237458194,0.64475760032137108,0.043814119868031298,0.60094348045333978,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,182,24.543478260869563,0.65713464539737398,0.043814119868031298,0.61332052552934269,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,183,24.675585284280935,0.66951169047337711,0.043814119868031298,0.62569757060534581,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,184,24.807692307692307,0.68188873554938023,0.043814119868031298,0.63807461568134893,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,185,24.939799331103679,0.69426578062538336,0.043814119868031298,0.65045166075735206,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,186,25.07190635451505,0.70664282570138659,0.043814119868031298,0.66282870583335529,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,187,25.204013377926419,0.71901987077738938,0.043814119868031298,0.67520575090935808,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,188,25.336120401337791,0.7313969158533925,0.043814119868031298,0.68758279598536121,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,189,25.468227424749163,0.74377396092939574,0.043814119868031298,0.69995984106136444,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,190,25.600334448160535,0.75615100600539886,0.043814119868031298,0.71233688613736756,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,191,25.732441471571907,0.76852805108140199,0.043814119868031298,0.72471393121337069,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,192,25.864548494983275,0.78090509615740489,0.043814119868031298,0.73709097628937359,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,193,25.996655518394647,0.7932821412334079,0.043814119868031298,0.7494680213653766,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,194,26.128762541806019,0.80565918630941113,0.043814119868031298,0.76184506644137984,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,195,26.260869565217391,0.81803623138541437,0.043814119868031298,0.77422211151738307,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,196,26.392976588628763,0.83041327646141738,0.043814119868031298,0.78659915659338608,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,197,26.525083612040135,0.84279032153742062,0.043814119868031298,0.79897620166938932,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,198,26.657190635451503,0.85516736661342341,0.043814119868031298,0.81135324674539211,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,199,26.789297658862875,0.86754441168942653,0.043814119868031298,0.82373029182139523,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,200,26.921404682274247,0.87992145676542965,0.043814119868031298,0.83610733689739836,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,201,27.053511705685619,0.89229850184143289,0.043814119868031298,0.84848438197340159,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,202,27.185618729096991,0.90467554691743601,0.043814119868031298,0.86086142704940471,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,203,27.317725752508359,0.9170525919934388,0.043814119868031298,0.87323847212540751,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,204,27.449832775919731,0.92942963706944204,0.043814119868031298,0.88561551720141074,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
R0c_all,legacy_hinge,205,27.581939799331103,0.94180668214544516,0.043814119868031298,0.89799256227741386,,,,False,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",inverse bin-SEM squared weighted mean of interpolated curve minus nongust residual means (Figures2/13); nonempty n>1 SEM>0 bins,full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
