path,bytes,sha256,scope
results/Appendix/C/data/models/R0c_weather/H14/LAD_OOF_folds.csv,300,4e67127027ded29842ad5ed76abece4834828f3be0534408adb364e4c42778b5,modification
results/Appendix/C/data/models/R0c_weather/H14/preprocessing.json,31216,68534fdab0d3796a1bc47b877ed65a0486ee5cf2aad008a66ea376c4bb3fe0e6,modification
results/Appendix/C/data/models/R0c_weather/H14/result.json,6501,7a05804e905600d02a2c1724c7b5a83bc9c7d0fa11dbbcb1edfa15b1d09893fd,modification
results/Appendix/C/data/samples/E0_all.csv.gz,763183,9b701cc1fdd09ad31dee46c80791b3f01e66f745b8a7a616f98343f39de97595,modification
results/Appendix/C/data/samples/E0_weather.csv.gz,142566,59f5dccda1ef8a9bb8d670dd4b15e44a90681fcd9e560611f240385508ae977a,modification
results/Appendix/C/data/samples/R0c_all.csv.gz,932690,121e987997369520d4474d343e9f7e6cabc1280b8af39ef6433c889ec8cc7a0e,modification
results/Appendix/C/data/samples/R0c_weather.csv.gz,166295,fa5ed1e99db0a0884253d224f620f34b57fb356846444bb26a3cfc353736f8f1,modification
results/Appendix/C/figures/C_GUST_PERFORMANCE.png,192461,7d688e4ad25006d19e2bd878fccd69ad0a3a2667e6f3762e96549c786e398e10,modification
results/Appendix/C/logs/APP_C_COMPLETE.md,6879,f0e2e125470ab03e01f8bc113d1d0d0f1e44c7f4d5ed10e7d2cbdbb803d734a3,modification
results/Appendix/C/logs/coverage_before.csv,51739,3e228cf77413fad3abf91a802c27fdaddded72466aa2aa6dd56d4f57bb23c8d3,modification
results/Appendix/C/logs/execution.log,5010,569b208119e008a7167947c54dec2a0668b5ef2fd0d1b34af9780271c9130ded,modification
results/Appendix/C/logs/protocol.json,11568,b1a475a90b5272460d5a9123d9565d4fc7bdd08417c43b690f59e623bed9da58,modification
results/Appendix/C/logs/technical_checks.json,55891,77411adddef2fa011d9381bd8222986144ea2288a628ee22fa6302913d8485ed,modification
results/Appendix/C/manifest.json,3970283,27474016dfd9c8644daf90cd44ffa4d834c8c0db4399a0cc9f377bf7b1308a3e,modification
results/Appendix/C/tables/C_CANDIDATE_DEFINITIONS.csv,97015,86761bd30abc0659d63d4939318be38cbf46e8ec1d1a000ae99c34a55cbbd8bf,modification
results/Appendix/C/tables/C_CANDIDATE_DEFINITIONS.md,100433,ac9c77e6576061043908d66b0e194c38e65281e3ecfee679e7eb8b0eab8ab011,modification
results/Appendix/C/tables/C_COVERAGE_MATRIX.csv,59936,d9bc498be2b0642216f92232853db8806c237b03629589c39c177ed2c97ecf09,modification
results/Appendix/C/tables/C_COVERAGE_MATRIX.md,58315,2d4cb97f123aa2c06b919300b0df98e6e8d48135e46c3497a60d416cb545da0e,modification
results/Appendix/C/tables/C_COVERAGE_OVERVIEW.csv,689,109ea4e7b84699a8dcf9b6da0d06231de1ea84601472c2856a5795960d0f000b,modification
results/Appendix/C/tables/C_COVERAGE_OVERVIEW.md,1664,b5339f898b7ba37c9eb39a4cc3001bc3f3c980adca2e67fbce447ef85a0de68f,modification
results/Appendix/C/tables/C_EXISTING_FIXED_AND_D_REFERENCES.csv,5139,8e68bc1a1e0025d2c359ead056234cea7ae3b1d1f7ec32a3c05aa0146753e856,modification
results/Appendix/C/tables/C_EXISTING_FIXED_AND_D_REFERENCES.md,6452,50d53d3840a7f06e37196606f51951ae8adc9ffad1c953cd57bceefdc04d1f2b,modification
results/Appendix/C/tables/C_GUST_FUNCTION_COMPARISON.csv,11707,818c8113c351adc93ab7a6b0d52448be05bbbe142bb1752e436d56d509bbb373,modification
results/Appendix/C/tables/C_GUST_FUNCTION_COMPARISON.md,13948,31916686df8fd3ad73d3f80c723d574c65469bbb9e7826dc1863e05a0929fa61,modification
results/Appendix/C/tables/C_HISTORICAL_LADDER.csv,29301,64c487d7a8cdfdf9f0f662b3976b74bb6c19b4c35d43d41101435f04f7b12947,modification
results/Appendix/C/tables/C_HISTORICAL_LADDER.md,30840,12038fcd0ff1bd5d97ead4481436154a78622ca8101ba71f59bb180b4f891b66,modification
results/Appendix/C/tables/C_LAD_FE_COMPARISON.csv,5153,ee01a855ad1f301b388fa4861ae9cb26885e14398998dcdd49fc70117f6f3f4e,modification
results/Appendix/C/tables/C_LAD_FE_COMPARISON.md,6151,69c48eabbfc3af844c1b6e352711d6d9a399fcaab9e1fa0b354b7f5889e3095b,modification
results/Appendix/C/tables/C_REFERENCE_COVERAGE.csv,4060,fcc18dd8d1b741c93131886ea4dc9cbe267b138b53c9f7246ed176bd6e749644,modification
results/Appendix/C/tables/C_REFERENCE_COVERAGE.md,5176,80292e065bbd0bbbba0d65cc32b3bd850c63ec3b3945591435f55f69e54bd5da,modification
results/Appendix/C/tables/C_SAMPLE_DEFINITIONS.csv,1551,a55abc79b7bdd3c065944de4b74cb4a8aaf7f7b10f089e4dc70fef056288ac41,modification
results/Appendix/C/tables/C_SAMPLE_DEFINITIONS.md,2414,4ffb6f8e90f7965fc94f28fa5000a8cf38522046d75ecfb89de9cdfd2a14d362,modification
results/Appendix/D/README.md,1856,196ec1e3ce561f9f94d0ac0e3f36c905320c19f987ad2ef6d4ae22bcf09d4123,modification
results/Appendix/D/data/E0_all_plateau_bootstrap.csv,3307,9f117c89925071619d0e5ec257095b13b9feb5601195cc1ef12a5bd4e8e68a86,modification
results/Appendix/D/data/E0_all_plateau_profile.csv,9589,3547170e114283ce44efea242a8d7220fae02bd62b2d16c6109c1af6bd43ef3c,modification
results/Appendix/D/data/E0_weather_plateau_bootstrap.csv,3304,30cfb33b76731a5cadad5cac86e48d38b335c4509ff4c871349a14afbdde2041,modification
results/Appendix/D/data/E0_weather_plateau_profile.csv,9501,b2f44fe02e3d584231a2673236e52ee8ed2886f2502349a21588e2521c7d2c18,modification
results/Appendix/D/figures/D_PLATEAU_PROFILE_BOOTSTRAP.png,400030,bb647f61f4b6612b1c493e50bfd759b8b3f8ba24b2fba7781498e79df398163d,modification
results/Appendix/D/logs/execution.log,149,1301d09691d9de42a41aa9667784c12c939441379cecb2000f56f836553cfcb5,modification
results/Appendix/D/logs/validation.json,255,a5e7220529538370a216dbcd322a1cf1099b31e14defe88e8afe980c3b1e46db,modification
results/Appendix/D/manifest.json,13011,9e0459e4b9a8498f0d08f30e787711d222e17c1992f877e3e8a8f7b749b5f7ef,modification
results/Appendix/D/tables/D_KNOT_SUMMARY.csv,779,abe4563b5f3d2ef8c3a27e70e33a0ccbac4040eaee7117790295c58f5e0859e2,modification
results/Appendix/D/tables/D_KNOT_SUMMARY.md,1896,0955e55c74c3495310c861e60a8e47e63296d05c77d76240ab9589be5a08f652,modification
results/Appendix/D/tables/D_NESTED_FOLD_KNOTS.csv,506,a412787824dc31047a0700cf7aa5af6a4d6a3b9f648eb1b6fce13705a8b8598a,modification
results/Appendix/D/tables/D_NESTED_FOLD_KNOTS.md,1448,636bfc3e6523d6d20024c1f31a82a25921a51131dbdf8a4e4184263f5fd30c4f,modification
results/Appendix/E/README.md,1453,f93d9573d9ae6f3916ab34ddcc955c01f4b98dbb2df467c43e72c7869a031663,modification
results/Appendix/E/logs/execution.log,111,202fc75fe16e4db08207b1650ad512bad70efddb61e465c25e12b7148f5bcd73,modification
results/Appendix/E/logs/validation.json,255,25b5050ed5577ae2996b8cd17dc59431b941633ccef83ee6bfa5f75acec8773b,modification
results/Appendix/E/manifest.json,3936,73140f464f3ae47b5430fc8a52a257b56109816ec6baf93df10619c5d1ad9d45,modification
results/Appendix/E/tables/E_PERIOD_COEFFICIENTS.csv,2148,7695956451fe33e76d0abfd41c5891a8c571825d96bcdcc9e328de4708dfa43b,modification
results/Appendix/E/tables/E_PERIOD_COEFFICIENTS.md,2717,42852c69f4b34b191b48eed6bd8cd2ce8d32cdde0b5c92b4c41da2460c0f8293,modification
results/Appendix/E/tables/E_TEMPORAL_DESIGN.csv,638,cbd1d4fca3137aea9dccba81c13de3421d7f7075b91d922329bc3300396d6b86,modification
results/Appendix/E/tables/E_TEMPORAL_DESIGN.md,1408,3a7108b3eefc27e891319742f004f22b955539e912054f98f275635109f07165,modification
results/Appendix/F/README.md,7613,1d4e0973af0385dca13d8152bd93abbcc60400181c7a253f631466e32509ea4f,modification
results/Appendix/F/data/F02_E0_COV_BREAD.csv,17710,61814de075b1c5d30afabfb180ac41c5bc559fc087883f9fd4d9388e8a827065,modification
results/Appendix/F/data/F02_E0_COV_DATE.csv,17211,5ab6681c59581899bc8100c8489e0d4a4b9735ad7029ceb003d20d33c108b2e5,modification
results/Appendix/F/data/F02_E0_COV_INTERSECTION.csv,17417,4153047e7f697f86683c8a3ebcdfadcede6ee9b20f267f1c395556eea1191c51,modification
results/Appendix/F/data/F02_E0_COV_LAD.csv,17263,6a00c75f5f186d83047421bd45b7d670eb6693ffbcb2760146a95a42053f49ce,modification
results/Appendix/F/data/F02_E0_COV_TWO_WAY.csv,17119,22b3ab59a530cb9eb77477e528a22d17532dc926db598471e643ef7c1c9c594f,modification
results/Appendix/F/data/F02_E0_DESIGN.csv.gz,555954,52841cb3a9c9e628afada3a7ddcfd8fdcee4d7650d4f78b4ae90cbee6def7227,modification
results/Appendix/F/data/F02_E0_DESIGN_METADATA.json,4162,223fcf9551c08f362968dd7a68fc30aee2757408ac200b5862bba81b2c609011,modification
results/Appendix/F/data/F02_E0_ROWS.csv.gz,364200,274435820fd06bc3baeb438cc6bf70c02ec7b1ce3725076dae59b4451fc9bbad,modification
results/Appendix/F/data/F02_MODEL_STATUS.csv,184,d784b6531b82b0cb288c25dc390eb16bd3d528075e23056051e2374be1d8e25a,modification
results/Appendix/F/data/F02_R0c_COV_BREAD.csv,20397,994f87e19c90a862a89eb7427c58c1bb219cea632c71627fc6932ecb4de1e2cd,modification
results/Appendix/F/data/F02_R0c_COV_DATE.csv,19909,142c195fc67543bb4d5a706d115b60ae586db05121cfcbe109ef3e04e19b2ef5,modification
results/Appendix/F/data/F02_R0c_COV_INTERSECTION.csv,20305,8382f8d03f575b07f50d0f0e3ad35168fe5f492cc260be345b61a8da4979ed76,modification
results/Appendix/F/data/F02_R0c_COV_LAD.csv,20124,49c80c63bfb267498992be581432f0f2fb3d62d62a0ec65c711bf893c1cb7669,modification
results/Appendix/F/data/F02_R0c_COV_TWO_WAY.csv,19798,7d8551165f294e3bb7dd964096490120eb4f600fc8c11163eb363f5b5afdfdbe,modification
results/Appendix/F/data/F02_R0c_DESIGN.csv.gz,709149,f7bfdcbe55ab21d28a8e7d16f47253056c6c10d8f05d8863553dfb5024673a64,modification
results/Appendix/F/data/F02_R0c_DESIGN_METADATA.json,4289,f2c1d529a0596aba4a0722c02dec7fa44c8c849bb326edf8ec5b80e810d7dee4,modification
results/Appendix/F/data/F02_R0c_ROWS.csv.gz,371396,f5ab63bfedcd30b21ebb4a9c589fdb0dcf3220cb157cfdb31a47434867b171d6,modification
results/Appendix/F/data/F02_SOURCE_COMPARISON.csv,15407,4c16ae9673538f974313d7140618825951b41d62a089e4e54c4eae48ce3fbd05,modification
results/Appendix/F/data/F02_SPECIFICATIONS.csv,6530,e08c0e021284ecaeca7c6b0b43f4aa274dba77d062e56d6927aa029493c1d942,modification
results/Appendix/F/logs/F02_EXECUTION_REPORT.md,5875,282adcf63709d4aef7f7529e6962e606474caf5033192b3ead29e0ceae2592fe,modification
results/Appendix/F/logs/F02_LAST_EXECUTION.json,387,2637d3b63d4ab28f519b92c0c39a11341658c2182c07e910409fb745ddc9489a,modification
results/Appendix/F/logs/F02_PRESERVATION.json,312,db4c8908177446a1a56301bcc26eb2cbded5921218e19bc6870beef2b0cc8ce6,modification
results/Appendix/F/logs/F02_PROTOCOL.json,10134,ed0f5add1ae5fef6fa72e4ce130b84f3c4d56df3fcdfe5a0bc3435826f85a25d,modification
results/Appendix/F/logs/F02_TECHNICAL_CHECKS.json,2105,3fb4b945fc6413917796e693339be932b86fd9c932e5d60eaa57883b386f82a9,modification
results/Appendix/F/logs/execution.log,187,1052aaf84409edc52d24c34e1783415f1ee9d4ba46efcf373b2191910378ce1c,modification
results/Appendix/F/logs/validation.json,255,25b5050ed5577ae2996b8cd17dc59431b941633ccef83ee6bfa5f75acec8773b,modification
results/Appendix/F/manifest.json,119760,6230b198ae707be28e78ea8026f1cdee6d685f56f789f6404c64eaefcb77d248,modification
results/Appendix/F/tables/F02_COEFFICIENT_COMPARISON.csv,13825,e00e2e60838326e94835b38cd3b075ae23e813ba5cca9bb83fec5506883679fd,modification
results/Appendix/F/tables/F02_COEFFICIENT_COMPARISON.md,12386,3375fb987350dd2159175ff62417176c7df375775fb3aab4f1676c9e31e2b7fd,modification
results/Appendix/F/tables/F03_R2_DECOMPOSITION.csv,1058,9ef6bbf2cad68710ca3ceb2e2a0a86dae463d8711b44e61c76719d68bea41a88,modification
results/Appendix/F/tables/F03_R2_DECOMPOSITION.md,1722,a7e19a2606785f727c5bb730e090b10477f60a856d87b64e5d01a8c23e8e0e01,modification
results/Appendix/F/tables/F_FULL_COEFFICIENTS.csv,33002,cd95ab34fab0f3ab6128ca40341b7fbf4708d83b240532a47658d44b07822543,modification
results/Appendix/F/tables/F_FULL_COEFFICIENTS.md,33061,ecd2fb7c52102d88439093a52d3fa204a9059c3c7ddeb236f41a6be848ede294,modification
results/Appendix/G/README.md,9131,1188e1b9a89f91d951ae379c61e7b380de3380428455687ce9cb5fdda9275e79,modification
results/Appendix/G/data/GI_CALIBRATION_BINS.csv,66271,4a08c6722ad78eccb9d3b8fb4c91137b6c5280e06d7f27727b651969656e719b,modification
results/Appendix/G/data/GI_COEFFICIENTS.csv,29355,2e56be9bab0e795dd3b094723a8dc550238d4d3f1fda2e2bbc82975647581c2b,modification
results/Appendix/G/data/GI_COMPONENT_STATUS.csv,3348,3f67401a01960b2216c75ed2536b9e5152fef0d599bf3f623c4e6dfa2d5d3663,modification
results/Appendix/G/data/GI_COVERAGE_PLAN.csv,5453,ca7a069341d972ecd201a3c5136ec96104710a3a5ff2184d3aebf03c8316a32e,modification
results/Appendix/G/data/GI_CURVE_VARIANCE_CHECKS.json,2375,d6e338b93b4ecf6b3b7f6361270921958552ddf039259d0583527234963c49ea,modification
results/Appendix/G/data/GI_E0_all_cubic_CURVE_DESIGN.csv,39396,6bc0a101f29ef89f041d17b4a565f9e0a03efbaf227972dd1aa3856f613733dd,modification
results/Appendix/G/data/GI_E0_all_final_COV.csv,17591,83fae87713a657bb90f4a4a56178e96b342b4883a37bb71690ffd271127d9c7d,modification
results/Appendix/G/data/GI_E0_all_final_CURVE_DESIGN.csv,27166,9b4d3b49c8864ff05a2eb06b6b66d01b10fcdd6ec0eb4d47601bd8eef13776f5,modification
results/Appendix/G/data/GI_E0_all_legacy_hinge_CURVE_DESIGN.csv,34027,c6fe42532a72cbc09ec6a28603682e519eac322daf16a89d3a54e4edcf90b4d5,modification
results/Appendix/G/data/GI_E0_all_log_CURVE_DESIGN.csv,27566,82c7e03418aeeb651393b3df95abbfc6d8edd2a0d9b968aedb2033674b7ac82f,modification
results/Appendix/G/data/GI_E0_all_paper_CURVE_DESIGN.csv,33505,73210d50b41681c340b9cf1234394152b2c1792a9813155996c1d78ddc89ba55,modification
results/Appendix/G/data/GI_E0_weather_final_COV.csv,17119,c24bf7fad1c0b38011a843dde3568c642bafdaab54ec8d2147d73db4ddc0ea89,modification
results/Appendix/G/data/GI_E0_weather_final_CURVE_DESIGN.csv,27061,d17b6c63ac9bc3a223335a619925b11a7c6840bf52cea003cf9b0942894889bd,modification
results/Appendix/G/data/GI_E0_weather_hinge_COV.csv,15894,6ac14b84e785443deab60e38f6ae61341b28a0cc04a4d0e382d45faa7cbd7796,modification
results/Appendix/G/data/GI_E0_weather_hinge_CURVE_DESIGN.csv,26444,5b914d3576490e0187548f1fc92910db7847cf70d16ba1ca1479583361d7d25d,modification
results/Appendix/G/data/GI_E0_weather_paper_CURVE_DESIGN.csv,33615,b9690936afe6c43f0ff627c1a88b5cac8a6d14af215ab72ad1d0d3f24eb0efe2,modification
results/Appendix/G/data/GI_FIGURE_AXES.json,1695,708046c112145774d2f24e8d379d1c01b30f717c36a7f0c0d168bffe9fe2ad6b,modification
results/Appendix/G/data/GI_FIGURE_SOURCE_MAP.csv,2753,32ce083a9347c8c428c53ddae813e232cc15e35d32ff340b3d6d969571934b55,modification
results/Appendix/G/data/GI_FOLD_METRICS.csv,8580,71f218ad0300e2f44da17863800bbc740b20c2ba55025ddb73a2db4c51ab0b0b,modification
results/Appendix/G/data/GI_GUST_BINS.csv,107528,f8fd43de420b1995564ecca826c2a02c61261ebcd5ac346c3403f3b0560d3bf9,modification
results/Appendix/G/data/GI_NESTED_REFERENCE.json,300,b26b62e19c01d7d02d5451e703fc40893ca1bfa38857ff158b2eec1c087ce608,modification
results/Appendix/G/data/GI_PREDICTIONS.csv.gz,40226241,683c85ca6ea11a149bac4c8284ef882d9b7ed1136f4f6861996a0710d54b6225,modification
results/Appendix/G/data/GI_PREPROCESSING.json,337855,09b4537ee1b9ae320de58f5bf318d2fe4c5020208a5de8869cc3605037019a11,modification
results/Appendix/G/data/GI_R0c_all_cubic_CURVE_DESIGN.csv,40619,0ad24671280b90b577acdb3f3c9fdfb9f9473a9e97dab7e4cad05f85773fbfd2,modification
results/Appendix/G/data/GI_R0c_all_final_COV.csv,20332,56593364dff7156d10a365d65843cc9a66ced3194e538eca885127655d2cfcb7,modification
results/Appendix/G/data/GI_R0c_all_final_CURVE_DESIGN.csv,35356,ba5bba3a1cf44d4cecda1b3ea3d22ec2fcac1d052a5956175692a83d51aa066b,modification
results/Appendix/G/data/GI_R0c_all_legacy_hinge_CURVE_DESIGN.csv,32505,1a74575fed20650029628255318a6cd5d530407e72e34b6d64c1dba708a2a4f3,modification
results/Appendix/G/data/GI_R0c_all_log_CURVE_DESIGN.csv,28797,5cd57264195f07340ac0dec41be0ae2bdca4a10f5e87745981de0b1916a7f113,modification
results/Appendix/G/data/GI_R0c_all_paper_CURVE_DESIGN.csv,34741,8678ccd8a6606dc5bc46d66a5be6157b76cd7b1ed835e741a3a32e9e1a1c7ebb,modification
results/Appendix/G/data/GI_R0c_weather_final_COV.csv,19798,5abd93bda6a00183ba8e8adcd372e94b292ea784a7b7a472e4048a88a7db7b7a,modification
results/Appendix/G/data/GI_R0c_weather_final_CURVE_DESIGN.csv,33950,191d4837c8bc4693a892f21794415b2a06d3f7a7b72175a573164075f17eda17,modification
results/Appendix/G/data/GI_R0c_weather_hinge_COV.csv,18552,fb6f08966e8736b763ce457fc12afc2e5caf5d788e74e1f70e447ae0851f5467,modification
results/Appendix/G/data/GI_R0c_weather_hinge_CURVE_DESIGN.csv,33335,a8106107d033bf754c1e05302da28d861f830622d9817892066c6d24183812e7,modification
results/Appendix/G/data/GI_R0c_weather_paper_CURVE_DESIGN.csv,34841,97a552dd56236bfd84894d443fb9a0d32ee83fb999e9698488c06d2a846ddc8d,modification
results/Appendix/G/data/GI_RESPONSE_CURVES.csv,2463039,184685e7776087107b14876ec9631a3b333cc2c6bc9c7fda437e103e7c7e064b,modification
results/Appendix/G/data/GI_SHORT_DURATION_DESCRIPTION.csv,1899,dce449e2bb61d008c6e043d36a1b910400b5fc66f26d983b30e3bcf9a781cd68,modification
results/Appendix/G/data/GI_SUMMARY_ALIGNMENT.csv,1018,cc41525cc6f343f83da58413481a1b4d3b557d610d2611cc18a38ac4f806c915,modification
results/Appendix/G/figures/GI_GUST_RESIDUALS.pdf,51162,9f34471e4c0d5283c38236f973a58cdd2416ef3074b33feb500c990e3054fe3a,modification
results/Appendix/G/figures/GI_GUST_RESIDUALS.png,165535,cbc0c5d8a3d7daba1fc236edc8919b84f17ca7a8a8b6a8d186e71ea5236e14d6,modification
results/Appendix/G/figures/GI_PREDICTION_CALIBRATION.pdf,245631,a1f05a4d266cd026280c0a9d0ada01a062dafdec8cee82f9e241ec5604843b5e,modification
results/Appendix/G/figures/GI_PREDICTION_CALIBRATION.png,750119,beae035900aa15d6fd7b9f3f353b5228187f7d20d4dc02f406a1af76595d21ee,modification
results/Appendix/G/figures/GI_RESPONSE_COMPONENTS.pdf,66096,25b830bf213dcd666d27726ef1099ab9a0b2d3fe9b1745182f39143e80110734,modification
results/Appendix/G/figures/GI_RESPONSE_COMPONENTS.png,299126,52e4dade5a7952720f8ed5ec2dc8d31c93f75bb6982abf60d49d9daafb4df5ae,modification
results/Appendix/G/logs/GI_EXECUTION_REPORT.md,7444,d847442e706852bd83dae8e0ad7e91217608d059b638137cf00d1f6c420cee6a,modification
results/Appendix/G/logs/GI_LAST_EXECUTION.json,437,28fa38c99207ce4cbb49c7fcd8fa888dc5383ecd697b5a43b6ea32118d1db6f9,modification
results/Appendix/G/logs/GI_PRESERVATION.json,330,84458492a88ccc8276195d4dbd5573b093566a1f2e105a4d2a9d594c3e51cce9,modification
results/Appendix/G/logs/GI_PROTOCOL.json,13116,236ddb65109f98828ccc2c6372bff614facc0a3242e99248ccfab64a4ba2ebb4,modification
results/Appendix/G/logs/GI_TECHNICAL_CHECKS.json,2903,09d5e2dacba8b75d48fe4f99ef9a6f7a58bfab5970efe06153c2cbf954e9f8c7,modification
results/Appendix/G/logs/GI_VISUAL_CHECK.md,1375,aea8353c969e0e0df3c75402a5cc945af55e76ad73a59beaa76247bf17e972db,modification
results/Appendix/G/logs/execution.log,187,6ec545cb94cdbf98d99ab9a9efb8321d0666bba6d7e7deee370dc3828e6c2d4f,modification
results/Appendix/G/logs/validation.json,255,25b5050ed5577ae2996b8cd17dc59431b941633ccef83ee6bfa5f75acec8773b,modification
results/Appendix/G/manifest.json,918396,37ab95610bde84e7c8ffe4b5487887b2f1a48f65523ef5e5d8bd844f65092276,modification
results/Appendix/G/tables/G01_PREDICTED_VS_OBSERVED_SUMMARY.csv,3152,0e00c1bd7f141d10b584b7c42c13d7b9ae5aa27a474b9fb4f4a1212831468a25,modification
results/Appendix/G/tables/G01_PREDICTED_VS_OBSERVED_SUMMARY.md,3335,a3b5727b57f40844efef441bdc7d58e6b24a7b7c19a8df16b210f069cf858f3f,modification
results/Appendix/G/tables/GI_FINAL_GUST_RESIDUALS.csv,14371,6680ae3dea1d981b6e9b4d179fa30ac0171c8082161f24c77fa92ba7c2dbcbb9,modification
results/Appendix/G/tables/GI_FINAL_GUST_RESIDUALS.md,14629,fbea7129082e515875be43d267c32cabb7d4471c092d06f71b118ee0f3ba6f54,modification
results/Appendix/G/tables/GI_PREDICTION_METRICS.csv,5253,6a279e32753939a10016fa873ff5d9d8ea40da0295f263387fbaf356721a05e7,modification
results/Appendix/G/tables/GI_PREDICTION_METRICS.md,5380,56cb522f2a7ba053880ece894f75b9557711d6091f115be9056f25957cf491f0,modification
results/Appendix/G/tables/G_FINAL_METRICS.csv,873,d4c1e1b83e4a8ee819bdc3de23d89bdcd9f4c3adc62f79ce9309668184cf2601,modification
results/Appendix/G/tables/G_FINAL_METRICS.md,1600,7b8ee8fd636e1d894e09514517df79b4573c051f2bd672121e89cb1a1cc8f348,modification
results/Appendix/H/README.md,13296,046ae6d99da0cc44d467365334bc6fc4e344faa7d65cf8604260baebff27b83c,modification
results/Appendix/H/data/H03_BODY_FREQUENCY_ALIGNMENT.csv,749,23af572992e659a4f70f6a6a48c6b281398a93a824f2f9780c89968b6504d98c,modification
results/Appendix/H/data/H03_COVERAGE_PLAN.csv,2178,e11bf47fcbd05848431875994e13c4eac7d6a3d0098f4324e1c567172de60bac,modification
results/Appendix/H/data/H03_E0_all_DESIGN.csv.gz,3410804,6365fae98b885bf980b653f1eb1deb96b0a4b93e3e8e884e902e0f674bb8f268,modification
results/Appendix/H/data/H03_E0_all_NB2_COV_BREAD.csv,19004,76f33f29f7b9863a20c3f25208e438e6ba818bbb1351b19f24909b5f4a34b2fe,modification
results/Appendix/H/data/H03_E0_all_NB2_COV_DATE.csv,18722,708426bfa0fba00ad7311ecbd6d413047cc94a4c94f41b665b063e71bc3b417f,modification
results/Appendix/H/data/H03_E0_all_NB2_COV_INTERSECTION.csv,18798,56057a09453adc82e0a1b1a5f25525e3f2b19434618846237b5484b11a651aab,modification
results/Appendix/H/data/H03_E0_all_NB2_COV_LAD.csv,18679,024123953b27aacd8485bd549f80dab6c883383c041bca9c2e57b367a873be09,modification
results/Appendix/H/data/H03_E0_all_NB2_COV_TWO_WAY.csv,18705,ba85afe75dfd687dd7b531765d4d5a367aae28d982be48d75872094744a8f406,modification
results/Appendix/H/data/H03_E0_all_NB2_DIAGNOSTICS.json,2117,6597412e5a170cc0687aea9fb53199e3c9caf9e7b4e83e794e80c0ad7ed5b625,modification
results/Appendix/H/data/H03_E0_all_NB2_FITTED.csv.gz,1532420,89c3f5b8da1712c164c4b9f861df49a18ec3bd1784e6abc2ff5363d7e90f0b67,modification
results/Appendix/H/data/H03_E0_all_NB2_INITIAL_FAILURE_DIAGNOSTICS.json,273095,a084cf01be19dd0378d13d58f50f531df47b85f76dd5b49fbe90969b38cd8a3d,modification
results/Appendix/H/data/H03_E0_all_NB2_INITIAL_FAILURE_FITTED.csv.gz,1548506,b056e4360ac506d80dc7922dd483308e0622329fcbb12e7fafac80532416a7c0,modification
results/Appendix/H/data/H03_E0_all_NB2_INITIAL_FAILURE_OBSERVED_INFORMATION.csv,1756,de5b1ad9ef0cd935398cebbaed462d4318bd7a44424b97b44ab3d4aceeb0db29,modification
results/Appendix/H/data/H03_E0_all_NB2_INITIAL_FAILURE_OPTIMIZER.json,24575,02376cc804f81667158e8fad8239fdc4d00e13d0780801b8d3c28f6939a82e42,modification
results/Appendix/H/data/H03_E0_all_NB2_INITIAL_FAILURE_PARAMETERS.csv,1066,5ce49efff191b19b6ea79869bce201ea308ad0b0bf5c55fcfa45152b49bc60e4,modification
results/Appendix/H/data/H03_E0_all_NB2_INITIAL_FAILURE_SCORES.csv.gz,928016,800c89e0a0b822b52523e86c56538a42ec91d90ddcd2e8f399bb513708b3fc78,modification
results/Appendix/H/data/H03_E0_all_NB2_OBSERVED_INFORMATION.csv,13925,04b6f667f394b2ab12d509d40c7063fc02c60874f2f2faba31fd121a72e43925,modification
results/Appendix/H/data/H03_E0_all_NB2_OPTIMIZER.json,22621,ad95fe9e4dc5060980cc6b3b5e167f7b8cac30a5a14ee47d8a6d4ad07dd9aef4,modification
results/Appendix/H/data/H03_E0_all_NB2_PARAMETERS.csv,1093,27b522166a5c4f81ce722f1fa40f37c0602a65baff7c65968dbd39231639481c,modification
results/Appendix/H/data/H03_E0_all_NB2_RECOVERY_START.csv,599,3cf886d51788f44107123a7e46aba85b37426834b2a82f335d0a0f06cf14f608,modification
results/Appendix/H/data/H03_E0_all_NB2_SCORES.csv.gz,8257771,bee3e9a8b5644ad371c1ba6ec3da0b3b42704ed8908c6058be46609a209176b9,modification
results/Appendix/H/data/H03_E0_all_OLS_reference_COV_TWO_WAY.csv,17591,614692ace306bef57ee29ccf17fcd7433f1b973ebb04ba20542ba4184ce3057b,modification
results/Appendix/H/data/H03_E0_all_ROWS.csv.gz,1632637,ca9c3f64ab2f8b0022c7e1777d41d0b2a6ede6b31d1acc28ae0276f822352775,modification
results/Appendix/H/data/H03_E0_all_SPECIFICATION.json,5908,76cbf0b9cc22b9a89a4afeab19cf815eed4c356a5095670090302eb191e73eda,modification
results/Appendix/H/data/H03_E0_all_Tweedie_COV_BREAD.csv,17547,d4f3716fc933f8281ca135974808130181d5095ddae6d12ad3da653311852f6c,modification
results/Appendix/H/data/H03_E0_all_Tweedie_COV_DATE.csv,17512,761306fe780d5b544e654e6088123a0958a7418e30d273ba9132388c24c32963,modification
results/Appendix/H/data/H03_E0_all_Tweedie_COV_INTERSECTION.csv,17512,8ad3019ae2ba1eeb04cf8a10ee12f97693b5503bcd9743c7fcaf494fd5832006,modification
